Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission,subdomain,city,country,Diet_factor,Heating Energy Source_factor,Recycling_factor,Cooking_With_factor,Social Activity_factor,total_co2,Monthly Grocery Bill_share,Vehicle Monthly Distance Km_share,Waste Bag Weekly Count_share,How Long TV PC Daily Hour_share,How Many New Clothes Monthly_share,How Long Internet Daily Hour_share,Diet_factor_share,Heating Energy Source_factor_share,Recycling_factor_share,Cooking_With_factor_share,Social Activity_factor_share
overweight,male,vegetarian,less frequently,electricity,private,never,281,frequently,8167,small,4,4,18,9,No,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3754,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,8483.0,0.033125073676765295,0.9627490274666981,0.00047153129788989745,0.00047153129788989745,0.0021218908405045383,0.0010609454202522692,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,less frequently,electricity,walk/bicycle,sometimes,176,very frequently,59,small,3,14,35,9,Sometimes,['Metal'],"['Stove', 'Grill', 'Airfryer']",2076,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,296.0,0.5945945945945946,0.19932432432432431,0.010135135135135136,0.0472972972972973,0.11824324324324324,0.030405405405405407,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,more frequently,natural gas,public,sometimes,191,never,745,small,5,1,33,0,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Stove'],962,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,975.0,0.19589743589743588,0.764102564102564,0.005128205128205128,0.0010256410256410256,0.033846153846153845,0.0,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,more frequently,coal,private,often,225,never,439,large,2,12,1,2,No,"['Paper', 'Glass', 'Metal']",['Oven'],1592,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,681.0,0.3303964757709251,0.644640234948605,0.002936857562408223,0.01762114537444934,0.0014684287812041115,0.002936857562408223,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,less frequently,coal,private,sometimes,87,rarely,3880,large,3,5,11,7,No,['Plastic'],['Microwave'],3246,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,3993.0,0.021788129226145755,0.9717004758327072,0.0007513148009015778,0.001252191334835963,0.0027548209366391185,0.001753067868770348,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,twice a day,natural gas,walk/bicycle,sometimes,99,never,24,extra large,6,16,33,18,Yes,"['Glass', 'Metal']",['Oven'],1957,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,196.0,0.5051020408163265,0.12244897959183673,0.030612244897959183,0.08163265306122448,0.1683673469387755,0.09183673469387756,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,twice a day,coal,private,sometimes,170,very frequently,7771,extra large,1,22,43,21,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",4501,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,8028.0,0.021175884404583956,0.9679870453413054,0.00012456402590931738,0.0027404085700049826,0.005356253114100647,0.002615844544095665,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,twice a day,natural gas,public,sometimes,294,never,1766,small,2,23,31,10,No,"['Plastic', 'Glass']","['Grill', 'Airfryer']",1394,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,2126.0,0.13828786453433678,0.8306679209783632,0.0009407337723424271,0.010818438381937912,0.01458137347130762,0.004703668861712135,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,daily,electricity,public,never,180,frequently,1569,extra large,4,21,39,1,Yes,['Paper'],"['Microwave', 'Grill', 'Airfryer']",2076,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1814.0,0.09922822491730982,0.8649393605292172,0.002205071664829107,0.011576626240352812,0.021499448732083794,0.0005512679162072767,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,twice a day,wood,private,sometimes,276,frequently,6839,medium,7,3,29,16,Sometimes,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",4030,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,7170.0,0.038493723849372385,0.9538354253835425,0.0009762900976290098,0.00041841004184100416,0.004044630404463041,0.0022315202231520223,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,twice a day,natural gas,public,sometimes,102,never,441,small,1,12,19,24,No,"['Paper', 'Plastic', 'Glass']",[],991,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,599.0,0.17028380634390652,0.7362270450751253,0.001669449081803005,0.02003338898163606,0.03171953255425709,0.04006677796327212,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,daily,wood,public,often,72,very frequently,53,extra large,7,11,25,24,No,"['Glass', 'Metal']","['Oven', 'Microwave']",4084,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,192.0,0.375,0.2760416666666667,0.036458333333333336,0.057291666666666664,0.13020833333333334,0.125,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,twice a day,natural gas,public,never,133,never,1281,extra large,4,10,0,16,Sometimes,"['Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1182,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,1444.0,0.09210526315789473,0.8871191135734072,0.002770083102493075,0.006925207756232687,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.0
underweight,male,vegetarian,daily,wood,walk/bicycle,never,254,never,50,medium,2,16,41,7,Yes,[],"['Grill', 'Airfryer']",1403,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,370.0,0.6864864864864865,0.13513513513513514,0.005405405405405406,0.043243243243243246,0.11081081081081082,0.01891891891891892,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,less frequently,electricity,public,never,237,rarely,174,large,1,18,49,3,Sometimes,['Plastic'],['Stove'],1467,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,482.0,0.491701244813278,0.36099585062240663,0.002074688796680498,0.03734439834024896,0.1016597510373444,0.006224066390041493,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,less frequently,electricity,private,sometimes,292,very frequently,2402,small,3,24,4,2,Yes,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2655,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,2727.0,0.10707737440410708,0.8808214154748808,0.0011001100110011,0.0088008800880088,0.0014668133480014668,0.0007334066740007334,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,twice a day,electricity,walk/bicycle,never,297,very frequently,59,large,5,20,27,8,Sometimes,"['Paper', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2889,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,416.0,0.7139423076923077,0.14182692307692307,0.01201923076923077,0.04807692307692308,0.06490384615384616,0.019230769230769232,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,twice a day,coal,private,sometimes,186,very frequently,6287,small,6,13,0,14,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven']",4574,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,6506.0,0.02858899477405472,0.9663387642176452,0.0009222256378727329,0.0019981555487242546,0.0,0.002151859821703043,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,daily,natural gas,walk/bicycle,never,192,frequently,39,large,3,23,23,1,Sometimes,"['Plastic', 'Glass']",['Stove'],2364,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,281.0,0.6832740213523132,0.1387900355871886,0.010676156583629894,0.08185053380782918,0.08185053380782918,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,twice a day,natural gas,public,sometimes,116,very frequently,1159,small,1,6,50,0,Sometimes,"['Plastic', 'Glass']",['Stove'],2646,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,1332.0,0.08708708708708708,0.8701201201201201,0.0007507507507507507,0.0045045045045045045,0.03753753753753754,0.0,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,more frequently,electricity,private,sometimes,92,never,3601,medium,5,0,39,21,Yes,"['Paper', 'Glass', 'Metal']","['Grill', 'Airfryer']",1928,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,3758.0,0.024481106971793506,0.9582224587546567,0.0013304949441192123,0.0,0.010377860564129857,0.0055880787653006915,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,twice a day,wood,public,sometimes,66,never,1774,large,1,22,44,23,Sometimes,"['Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1806,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,1930.0,0.03419689119170984,0.9191709844559586,0.0005181347150259067,0.011398963730569948,0.022797927461139896,0.011917098445595855,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,more frequently,natural gas,public,sometimes,134,frequently,562,extra large,5,4,16,5,No,[],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2567,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,726.0,0.18457300275482094,0.7741046831955923,0.006887052341597796,0.005509641873278237,0.02203856749311295,0.006887052341597796,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,wood,private,often,146,frequently,2439,small,3,6,11,12,Yes,"['Paper', 'Glass', 'Metal']",['Stove'],1896,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,2617.0,0.055789071455865494,0.9319831868551777,0.0011463507833397019,0.0022927015666794038,0.004203286205578907,0.0045854031333588076,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,less frequently,coal,walk/bicycle,often,125,never,82,extra large,6,9,11,12,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2066,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,245.0,0.5102040816326531,0.3346938775510204,0.024489795918367346,0.036734693877551024,0.044897959183673466,0.04897959183673469,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,more frequently,coal,public,often,177,never,168,extra large,4,15,38,4,Yes,[],"['Oven', 'Grill', 'Airfryer']",2337,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,406.0,0.43596059113300495,0.41379310344827586,0.009852216748768473,0.03694581280788178,0.09359605911330049,0.009852216748768473,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,twice a day,wood,private,sometimes,210,very frequently,160,small,6,10,16,8,Yes,"['Paper', 'Glass', 'Metal']",['Oven'],1838,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,410.0,0.5121951219512195,0.3902439024390244,0.014634146341463415,0.024390243902439025,0.03902439024390244,0.01951219512195122,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,more frequently,wood,walk/bicycle,never,217,never,3,small,1,6,25,6,Yes,"['Paper', 'Glass']","['Oven', 'Microwave']",1280,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,258.0,0.8410852713178295,0.011627906976744186,0.003875968992248062,0.023255813953488372,0.09689922480620156,0.023255813953488372,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,more frequently,coal,private,sometimes,291,never,1440,medium,5,12,22,7,Yes,[],"['Stove', 'Oven', 'Grill', 'Airfryer']",2104,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1777.0,0.1637591446257738,0.8103545301069218,0.0028137310073157004,0.006752954417557681,0.012380416432189083,0.0039392234102419805,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,less frequently,wood,walk/bicycle,never,158,very frequently,5,extra large,2,16,13,8,Sometimes,"['Paper', 'Plastic']",[],1877,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,202.0,0.7821782178217822,0.024752475247524754,0.009900990099009901,0.07920792079207921,0.06435643564356436,0.039603960396039604,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,daily,natural gas,public,sometimes,92,rarely,503,small,1,6,44,14,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven']",1692,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,660.0,0.1393939393939394,0.7621212121212121,0.0015151515151515152,0.00909090909090909,0.06666666666666667,0.021212121212121213,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,less frequently,wood,public,often,105,rarely,1212,medium,4,4,6,16,Sometimes,"['Paper', 'Plastic']","['Stove', 'Microwave']",1296,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,1347.0,0.0779510022271715,0.8997772828507795,0.002969561989606533,0.002969561989606533,0.004454342984409799,0.011878247958426132,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,daily,coal,private,never,106,never,8379,small,3,10,46,23,Sometimes,"['Paper', 'Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2872,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,8567.0,0.012373059414030583,0.9780553285864363,0.0003501809268121863,0.001167269756040621,0.005369440877786857,0.0026847204388934284,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,more frequently,wood,public,sometimes,234,frequently,654,extra large,2,3,4,13,Yes,['Paper'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1504,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,910.0,0.2571428571428571,0.7186813186813187,0.002197802197802198,0.0032967032967032967,0.004395604395604396,0.014285714285714285,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,twice a day,wood,public,sometimes,159,very frequently,1768,small,3,9,13,22,No,"['Plastic', 'Glass']","['Grill', 'Airfryer']",2058,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,1974.0,0.08054711246200608,0.8956433637284701,0.001519756838905775,0.004559270516717325,0.006585612968591692,0.011144883485309016,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,more frequently,coal,public,often,237,very frequently,834,medium,1,23,50,15,Sometimes,['Plastic'],"['Stove', 'Oven', 'Microwave']",3121,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1160.0,0.2043103448275862,0.7189655172413794,0.0008620689655172414,0.019827586206896553,0.04310344827586207,0.01293103448275862,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,less frequently,wood,private,sometimes,297,very frequently,7572,medium,3,6,47,4,Yes,['Plastic'],"['Microwave', 'Grill', 'Airfryer']",4121,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,7929.0,0.03745743473325766,0.9549754067347711,0.00037835792659856227,0.0007567158531971245,0.005927607516710808,0.0005044772354647496,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,daily,natural gas,public,never,65,never,770,medium,4,18,23,6,No,['Paper'],"['Grill', 'Airfryer']",952,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,886.0,0.07336343115124154,0.8690744920993227,0.004514672686230248,0.020316027088036117,0.025959367945823927,0.006772009029345372,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,twice a day,electricity,walk/bicycle,sometimes,180,very frequently,85,small,5,6,20,20,Sometimes,"['Paper', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",1955,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,316.0,0.569620253164557,0.2689873417721519,0.015822784810126583,0.0189873417721519,0.06329113924050633,0.06329113924050633,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,daily,natural gas,public,never,169,never,1040,extra large,2,10,17,11,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",842,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,1249.0,0.13530824659727783,0.8326661329063251,0.0016012810248198558,0.008006405124099279,0.013610888710968775,0.008807045636509208,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,more frequently,natural gas,public,often,140,very frequently,1715,medium,1,19,0,10,Yes,"['Paper', 'Metal']","['Stove', 'Oven']",1786,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,1885.0,0.07427055702917772,0.9098143236074271,0.0005305039787798408,0.010079575596816976,0.0,0.005305039787798408,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,twice a day,wood,public,often,231,frequently,839,extra large,6,13,12,5,Yes,"['Paper', 'Plastic']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2532,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,1106.0,0.2088607594936709,0.7585895117540687,0.0054249547920434,0.011754068716094032,0.0108499095840868,0.0045207956600361665,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,less frequently,coal,public,often,137,never,1856,extra large,4,3,49,1,Sometimes,[],"['Stove', 'Oven', 'Microwave']",2612,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,2050.0,0.06682926829268293,0.9053658536585366,0.001951219512195122,0.0014634146341463415,0.023902439024390244,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,daily,coal,public,never,236,very frequently,90,extra large,7,4,15,1,Sometimes,['Plastic'],['Oven'],2873,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,353.0,0.6685552407932012,0.254957507082153,0.019830028328611898,0.0113314447592068,0.042492917847025496,0.0028328611898017,0.0,0.0,0.0,0.0,0.0
overweight,male,omnivore,daily,natural gas,walk/bicycle,never,180,rarely,12,extra large,1,15,18,23,No,"['Paper', 'Plastic']",['Microwave'],1497,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,249.0,0.7228915662650602,0.04819277108433735,0.004016064257028112,0.060240963855421686,0.07228915662650602,0.09236947791164658,0.0,0.0,0.0,0.0,0.0
underweight,male,vegetarian,more frequently,electricity,public,often,90,very frequently,1486,large,2,0,15,15,Yes,"['Paper', 'Plastic', 'Metal']",[],1894,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1608.0,0.055970149253731345,0.9241293532338308,0.0012437810945273632,0.0,0.009328358208955223,0.009328358208955223,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,less frequently,natural gas,private,never,59,rarely,294,extra large,1,11,18,3,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave']",1077,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,386.0,0.15284974093264247,0.7616580310880829,0.0025906735751295338,0.02849740932642487,0.046632124352331605,0.007772020725388601,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,less frequently,wood,public,sometimes,50,frequently,1563,extra large,4,3,43,15,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2312,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,1678.0,0.029797377830750895,0.9314660309892729,0.0023837902264600714,0.0017878426698450535,0.02562574493444577,0.008939213349225268,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,more frequently,electricity,public,never,182,rarely,343,medium,7,11,37,3,Sometimes,['Metal'],"['Stove', 'Oven', 'Microwave']",1553,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,583.0,0.31217838765008576,0.5883361921097771,0.012006861063464836,0.018867924528301886,0.0634648370497427,0.005145797598627788,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,twice a day,electricity,public,often,155,never,1055,extra large,6,11,34,6,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",1568,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,1267.0,0.122336227308603,0.8326756116811366,0.004735595895816891,0.008681925808997633,0.026835043409629045,0.004735595895816891,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,daily,natural gas,walk/bicycle,never,106,very frequently,84,large,2,5,45,7,Yes,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3094,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,249.0,0.42570281124497994,0.3373493975903614,0.008032128514056224,0.020080321285140562,0.18072289156626506,0.028112449799196786,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,more frequently,electricity,walk/bicycle,never,164,frequently,30,extra large,3,12,2,19,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1280,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,230.0,0.7130434782608696,0.13043478260869565,0.013043478260869565,0.05217391304347826,0.008695652173913044,0.08260869565217391,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,twice a day,wood,private,never,88,rarely,191,small,7,7,10,13,Sometimes,['Plastic'],"['Stove', 'Microwave']",1548,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,316.0,0.27848101265822783,0.6044303797468354,0.022151898734177215,0.022151898734177215,0.03164556962025317,0.04113924050632911,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,more frequently,electricity,private,never,211,never,6762,small,2,11,50,20,Yes,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3203,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,7056.0,0.029903628117913833,0.9583333333333334,0.0002834467120181406,0.0015589569160997733,0.007086167800453515,0.002834467120181406,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,less frequently,electricity,private,sometimes,271,rarely,7895,large,6,15,43,20,Yes,"['Glass', 'Metal']",['Microwave'],4510,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,8250.0,0.03284848484848485,0.9569696969696969,0.0007272727272727272,0.0018181818181818182,0.005212121212121212,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,electricity,public,often,90,never,1193,small,6,10,12,14,Sometimes,"['Paper', 'Glass', 'Metal']",['Microwave'],829,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1325.0,0.06792452830188679,0.900377358490566,0.004528301886792453,0.007547169811320755,0.009056603773584906,0.010566037735849057,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,twice a day,coal,walk/bicycle,never,282,never,5,small,5,17,47,3,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",1380,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,359.0,0.7855153203342619,0.013927576601671309,0.013927576601671309,0.04735376044568245,0.1309192200557103,0.008356545961002786,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,less frequently,coal,walk/bicycle,often,109,rarely,3,medium,2,0,2,19,Yes,"['Plastic', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",1334,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,135.0,0.8074074074074075,0.022222222222222223,0.014814814814814815,0.0,0.014814814814814815,0.14074074074074075,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,less frequently,wood,private,often,291,rarely,4605,extra large,7,4,16,21,Sometimes,"['Paper', 'Plastic', 'Glass']","['Grill', 'Airfryer']",2333,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,4944.0,0.058859223300970875,0.9314320388349514,0.0014158576051779936,0.0008090614886731392,0.003236245954692557,0.00424757281553398,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,twice a day,wood,walk/bicycle,never,292,very frequently,82,medium,1,9,9,24,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1690,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,417.0,0.7002398081534772,0.19664268585131894,0.002398081534772182,0.02158273381294964,0.02158273381294964,0.05755395683453238,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,daily,wood,private,never,83,never,6760,extra large,3,24,25,5,No,['Paper'],['Stove'],3296,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,6900.0,0.012028985507246378,0.9797101449275363,0.0004347826086956522,0.0034782608695652175,0.0036231884057971015,0.0007246376811594203,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,natural gas,walk/bicycle,never,167,frequently,97,small,7,22,26,22,Yes,"['Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1698,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,341.0,0.4897360703812317,0.2844574780058651,0.020527859237536656,0.06451612903225806,0.07624633431085044,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,more frequently,natural gas,public,sometimes,221,rarely,1046,small,5,13,48,14,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",[],1527,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,1347.0,0.16406829992576094,0.7765404602821084,0.003711952487008166,0.009651076466221232,0.035634743875278395,0.010393466963622866,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,twice a day,natural gas,walk/bicycle,sometimes,253,never,85,large,3,20,40,2,Sometimes,"['Paper', 'Plastic']","['Stove', 'Microwave']",1316,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,403.0,0.6277915632754343,0.2109181141439206,0.007444168734491315,0.04962779156327544,0.09925558312655088,0.004962779156327543,0.0,0.0,0.0,0.0,0.0
underweight,male,vegetarian,less frequently,natural gas,private,sometimes,247,frequently,4351,medium,1,15,21,0,Sometimes,"['Plastic', 'Glass', 'Metal']",['Microwave'],2994,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,4635.0,0.05329018338727077,0.9387270765911543,0.0002157497303128371,0.003236245954692557,0.004530744336569579,0.0,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,daily,natural gas,private,often,161,rarely,9111,extra large,2,21,24,12,Sometimes,['Paper'],"['Stove', 'Microwave']",3907,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,9331.0,0.0172543135783946,0.9764226770978459,0.0002143392991104919,0.002250562640660165,0.0025720715893259027,0.0012860357946629514,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,daily,electricity,private,never,148,frequently,8233,small,5,0,13,9,Yes,[],"['Stove', 'Oven', 'Grill', 'Airfryer']",3851,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,8408.0,0.017602283539486202,0.97918648905804,0.0005946717411988582,0.0,0.0015461465271170314,0.0010704091341579448,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,more frequently,coal,public,never,240,frequently,563,large,6,12,36,4,Sometimes,"['Paper', 'Plastic', 'Metal']",['Stove'],3008,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,861.0,0.2787456445993031,0.6538908246225319,0.006968641114982578,0.013937282229965157,0.041811846689895474,0.004645760743321719,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,twice a day,natural gas,walk/bicycle,sometimes,256,rarely,86,large,4,14,47,22,Sometimes,['Metal'],"['Oven', 'Grill', 'Airfryer']",2135,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,429.0,0.5967365967365967,0.20046620046620048,0.009324009324009324,0.03263403263403263,0.10955710955710955,0.05128205128205128,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,daily,natural gas,public,often,170,rarely,865,large,1,0,15,0,Sometimes,['Plastic'],"['Stove', 'Grill', 'Airfryer']",1367,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,1051.0,0.16175071360608945,0.8230256898192198,0.0009514747859181732,0.0,0.014272121788772598,0.0,0.0,0.0,0.0,0.0,0.0
